Column 1,user_id,signup_time,purchase_time,signup_time-purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address,N[device_id]
1235,396786,03/25/2015 5:16 PM,05/12/2015 11:24 AM,68768,21,HYVTIQPUZICQS,Ads,Chrome,F,30,1215131274,1
35362,178093,03/20/2015 7:05 PM,06/09/2015 2:33 AM,115648,23,RAXRJARVVACMX,Direct,Chrome,M,31,1571828427,1
66511,125603,07/28/2015 4:43 PM,10/25/2015 10:50 PM,128527,26,EHSEAHHDWFYHU,SEO,Chrome,F,45,118537515.3,1
73471,358123,07/17/2015 12:39 AM,08/04/2015 1:10 AM,25951,24,ECUQGCQNYBAEQ,SEO,FireFox,F,42,3580444989,1
34288,346251,08/11/2015 6:06 PM,10/17/2015 3:40 PM,96334,22,LTWMEHIYITOJH,SEO,IE,M,39,1019207831,1
90068,206322,05/20/2015 3:26 AM,06/05/2015 7:20 AM,23274,44,AURWUWXYFKQKO,Ads,IE,F,37,3368256514,1
93681,303911,03/07/2015 5:42 PM,05/21/2015 9:32 AM,107510,24,AYIPPCOMRXTTD,SEO,FireFox,M,26,144350911.2,1
116244,312840,06/25/2015 1:45 PM,07/12/2015 12:35 PM,24410,24,CJUBNXMMXHYCF,SEO,Chrome,F,34,3384275258,1
28753,146990,02/12/2015 4:49 PM,05/03/2015 4:42 AM,114473,21,KZFFXLBYEGZNM,SEO,Chrome,F,26,529618043.2,1
5140,241862,06/13/2015 4:25 AM,07/02/2015 1:32 AM,27187,44,PVMJITLAICFHC,SEO,Chrome,F,40,1347106442,1
37834,239947,06/14/2015 2:35 AM,07/16/2015 4:54 AM,46219,37,QZWOARQKAVQMG,SEO,Chrome,F,44,3022465464,1
52838,53238,02/07/2015 9:16 PM,06/01/2015 11:16 PM,164280,22,TXJDZDDMQCRXE,SEO,Chrome,F,21,3794380522,1
95329,42877,03/22/2015 12:22 PM,04/09/2015 2:49 AM,25347,16,NBVIQJQUDRXQE,Ads,IE,F,45,459077259.2,1
74734,314391,04/22/2015 8:29 PM,06/17/2015 2:36 AM,79567,26,GXIXMRXGGVXVI,SEO,Chrome,F,26,2549095662,1
3122,336686,06/13/2015 11:49 PM,07/16/2015 7:05 PM,47236,35,MTYEVHFWAEAFU,SEO,Chrome,M,33,1868506951,1
111032,323201,07/28/2015 3:50 PM,10/31/2015 11:51 AM,136561,19,NDYQECVPKKKGH,Ads,FireFox,F,29,2079008514,1
109266,392022,05/26/2015 7:25 AM,08/21/2015 3:39 PM,125774,27,EHTTLNXXNMRTV,SEO,IE,M,52,215400430.1,1
140946,365226,08/09/2015 3:28 AM,08/13/2015 11:30 AM,6242,28,DITWKQQGXPWKN,SEO,FireFox,F,34,3154766251,1
42983,147258,02/23/2015 9:16 PM,05/23/2015 12:01 PM,127605,14,LNCRUIWESRBBP,Ads,Safari,M,48,1081320349,1
93977,376808,02/15/2015 1:38 AM,05/24/2015 9:04 AM,141566,16,GESNIZALHGUMT,Direct,Safari,M,19,2843464696,1
12949,286642,05/01/2015 1:50 PM,06/21/2015 7:30 PM,73780,29,PSSOTHUWUJGNW,SEO,Safari,F,20,493263524.1,1
86128,307835,07/19/2015 5:11 AM,08/09/2015 7:33 AM,30382,18,CRLGQRJYZZXOC,SEO,Safari,M,29,1237708591,1
79868,171751,06/03/2015 4:05 PM,09/23/2015 10:53 AM,160968,44,LZZMBLZHGFXWG,Ads,Opera,M,38,3961404649,1
147639,378600,04/02/2015 8:43 AM,04/14/2015 9:49 AM,17346,25,LCNDCBGLDOSJF,SEO,Safari,F,27,1761214637,1
104296,1076,07/20/2015 4:00 AM,10/07/2015 3:39 AM,113739,23,TVCJJXLPSMNIS,Ads,Chrome,M,47,3445749466,1
53972,267204,06/16/2015 5:36 AM,08/28/2015 2:56 PM,105680,21,XNEBCRXOUXTVE,SEO,Safari,F,30,610350911,1
22000,283597,05/04/2015 6:03 PM,05/07/2015 6:24 AM,3621,26,TXFCQUDLLABBE,Direct,Chrome,F,26,666477873.2,1
140191,14533,01/11/2015 8:48 PM,04/10/2015 6:37 PM,128029,29,DHCCZGHHBZSCU,Ads,FireFox,M,30,3149706475,1
116552,285968,02/08/2015 9:20 AM,03/02/2015 4:01 PM,32081,12,KELWTEITEEECA,SEO,Safari,M,46,2264343126,1
22842,61991,07/04/2015 11:49 AM,08/19/2015 9:35 AM,66106,48,QPWCKLNUQJGKB,SEO,FireFox,F,39,2218945329,1
11082,290254,04/27/2015 12:31 PM,07/31/2015 8:53 PM,137302,22,OCAXTQVTTAPAM,Direct,Safari,F,32,642388108.3,1
19412,12237,01/25/2015 11:43 PM,03/17/2015 5:00 PM,73037,45,QDKEJYYAMWDFH,SEO,FireFox,M,31,2763947135,2
119008,168762,04/13/2015 3:14 AM,06/15/2015 7:39 PM,91705,47,NTJMPUNFEAZGD,Ads,FireFox,M,49,3849577986,1
130178,227607,07/28/2015 1:06 PM,09/09/2015 6:11 AM,61505,33,ZSZILPVJECZHU,Ads,Chrome,M,36,2232702795,1
26681,338108,08/11/2015 6:14 AM,09/25/2015 5:07 AM,64733,9,YMPXLLTNFUDDT,SEO,FireFox,F,27,27343162.1,1
24089,47993,04/20/2015 10:04 AM,07/11/2015 11:55 AM,118191,28,FANDQEGHSONIX,SEO,Chrome,F,21,3807253119,1
81919,329666,06/15/2015 5:02 AM,08/19/2015 2:28 PM,94166,51,PSDLECIIJARKJ,SEO,IE,M,44,1756052729,1
22260,285490,03/12/2015 11:07 AM,03/19/2015 4:32 AM,9685,32,CTPHXIQLAHSJY,SEO,FireFox,M,36,1118827366,1
101573,204457,08/04/2015 2:44 PM,08/19/2015 7:13 AM,21149,52,ETODSPMCLQENR,SEO,Chrome,M,47,675926566.2,1
98005,18944,06/14/2015 11:58 PM,08/22/2015 3:57 PM,98879,63,PZNKXAJBXADSI,Direct,FireFox,F,47,3010975385,1
64613,27816,02/14/2015 11:31 PM,05/02/2015 6:23 AM,109852,38,FHYCYFJTCEJZG,Ads,Safari,M,23,2624376122,1
37711,172998,07/20/2015 2:22 PM,09/07/2015 11:11 AM,70369,24,VLGGSGKMJNVMX,Direct,Chrome,F,30,4225297076,1
60206,20226,07/18/2015 12:56 AM,09/28/2015 5:05 AM,103929,36,RFBLLQQXKHUXG,Ads,Chrome,M,19,161107346.8,1
148878,91549,07/13/2015 10:39 AM,08/13/2015 7:23 AM,44444,50,YVRKMNUHIVPLF,Ads,IE,F,35,1814008120,1
56710,212180,02/13/2015 11:57 PM,03/25/2015 4:51 AM,56454,36,AUYLICDJRKQPW,Ads,FireFox,M,54,3217625221,1
60033,228020,07/24/2015 5:33 PM,09/21/2015 7:31 PM,85078,45,CZAATEKWCSDJN,Ads,Chrome,M,36,3723568486,1
8870,277982,07/26/2015 1:47 PM,09/12/2015 12:12 PM,69025,31,IWOORISEDUCHY,Ads,Chrome,F,34,80407659.15,1
9325,101939,02/23/2015 5:40 AM,04/22/2015 2:28 AM,83328,50,DQMSEKZDEHOUG,Ads,IE,F,26,1776702056,1
112076,88110,06/16/2015 1:57 PM,09/20/2015 12:49 AM,137452,29,UJBSSRAPJPCNB,Direct,Safari,M,42,1852892142,1
150873,350287,03/01/2015 11:22 PM,05/20/2015 10:54 AM,114452,71,BXYOCXWCSJYLI,SEO,Chrome,M,26,3577651617,1
119230,251114,04/12/2015 3:51 AM,04/13/2015 11:54 PM,2643,33,ABGAUZEHQEPNJ,Direct,Safari,M,38,2760338055,1
78171,100569,01/13/2015 1:59 PM,05/11/2015 9:11 AM,169632,27,JLNTMKOSTLZST,Ads,Safari,M,30,2308616610,1
127329,276754,06/09/2015 10:50 PM,08/19/2015 7:06 PM,102016,32,SJEPXBSDXRDWO,Direct,Safari,M,32,223556036.2,1
137643,75212,01/29/2015 3:38 AM,04/21/2015 4:39 AM,118141,11,WZRLJXNJNWHOQ,Ads,FireFox,M,30,355725322.6,1
67491,373045,05/16/2015 8:17 PM,07/20/2015 5:09 PM,93412,38,UTAUZYUUBJVUN,Ads,Chrome,M,40,3490233502,1
64450,49251,05/02/2015 12:48 AM,07/29/2015 1:40 PM,127492,39,ELKPUZIMUEFIL,SEO,Safari,F,31,3578471690,1
56157,128430,03/30/2015 11:41 AM,06/07/2015 6:44 AM,99063,26,YDVLQYJMASBGH,Direct,Chrome,M,37,2786277051,1
126837,263341,03/24/2015 11:03 AM,06/27/2015 9:43 AM,136720,33,UOXALNSIKKVZX,Ads,Chrome,F,32,1062617886,1
62484,183904,03/11/2015 5:03 PM,05/13/2015 2:41 PM,90578,21,BRMJQJNNBLHQT,Ads,Safari,M,48,2232113356,1
29450,29793,04/01/2015 3:04 AM,04/29/2015 12:08 PM,40864,38,NMGEXYHSJAGQK,Ads,Chrome,M,38,935891443.2,1
147542,239842,07/13/2015 12:34 AM,08/28/2015 10:32 PM,67558,30,HJADSPDOLRSTG,SEO,Safari,M,34,3956380086,1
144393,320183,01/15/2015 9:50 PM,02/10/2015 12:04 PM,36854,11,VZVEEPEKZPZPS,Ads,Safari,M,32,3276656344,1
93381,127006,06/01/2015 3:04 PM,09/15/2015 3:33 PM,152669,59,OJTEWEBKWSMRL,Direct,Opera,F,41,455466216.4,1
44923,225820,04/28/2015 12:47 PM,05/17/2015 12:28 PM,27341,15,LSIGEGTPHUINO,Ads,Chrome,M,48,460699478.3,1
4580,29736,01/07/2015 8:02 AM,01/07/2015 8:02 AM,0,22,UVTZMEISTUFPY,Direct,FireFox,M,34,1855454339,14
15053,68736,06/17/2015 2:56 AM,08/30/2015 8:03 PM,107587,25,DWUZHZUCAMIIM,SEO,IE,M,40,3141501725,1
69505,78363,02/11/2015 12:45 PM,05/11/2015 4:04 AM,127639,39,JRBXAYOMOOBNQ,SEO,Safari,F,22,3287396159,1
34533,229900,07/27/2015 3:27 AM,10/20/2015 6:33 PM,123306,35,IGFJQRLBAYIFA,SEO,Safari,F,29,1249416039,1
6357,385936,05/01/2015 6:41 PM,07/07/2015 1:52 AM,95471,45,MJJWCTMDNTCZS,SEO,IE,F,35,3129632605,1
9538,279809,01/12/2015 8:22 PM,01/12/2015 8:22 PM,0,38,DKQBYPKUVLFWM,Direct,Chrome,F,43,3563219221,11
122780,148360,03/05/2015 11:11 PM,06/01/2015 5:43 PM,126392,20,YPJIKNVKUMLMP,Direct,Chrome,F,32,2610113674,1
80067,371781,07/17/2015 11:36 AM,11/09/2015 3:24 AM,165108,11,MMKQVVMZGLDUB,SEO,Safari,F,39,3523723683,1
41454,14580,04/30/2015 2:29 PM,06/03/2015 6:40 PM,49211,25,LXHDVOSQEULKS,SEO,IE,M,45,2778833663,1
115402,218933,07/30/2015 7:03 PM,08/28/2015 12:51 PM,41388,43,QCXVTBYQGGRBJ,Ads,Chrome,M,19,2965626908,1
92619,197163,06/13/2015 11:38 AM,07/15/2015 12:59 AM,45441,29,TXQEPQFWNXXKK,Ads,Safari,F,32,1639235523,1
73973,260562,08/10/2015 12:52 AM,09/21/2015 5:57 PM,61505,55,LLBXSQZNTRBTG,Ads,Chrome,M,42,1466504103,1
16362,207366,02/25/2015 11:34 AM,04/17/2015 1:15 AM,72821,39,CQSPBGPTIZMGC,SEO,IE,M,24,2340387900,1
150416,94719,06/29/2015 4:51 AM,10/04/2015 5:26 PM,140435,15,SQBNADAMTAESZ,SEO,Opera,M,37,1110882254,1
115240,86701,01/03/2015 10:06 AM,01/03/2015 10:06 AM,0,64,RIGMZSTUBFBEB,Direct,FireFox,F,54,3977964685,5
67212,177430,04/01/2015 2:36 AM,06/11/2015 7:01 PM,103225,39,UGDVDHNWJEADG,SEO,FireFox,M,32,790969133.6,1
116669,344478,04/04/2015 11:38 AM,04/10/2015 7:11 PM,9093,40,FLBUOXVGHBPVJ,Ads,IE,M,54,1290683591,1
78451,1986,07/13/2015 3:59 AM,11/02/2015 9:25 PM,162326,23,EHFJERFHJITRI,SEO,Safari,F,42,1649824027,1
38165,238331,07/10/2015 7:07 PM,09/04/2015 1:49 PM,80322,48,PLWCODJJNNSPL,SEO,Chrome,M,29,4256488329,1
70805,294232,04/07/2015 7:33 PM,06/04/2015 2:20 PM,83207,12,FUILBBPGAKEQX,Ads,Safari,M,32,533951721.8,1
100966,221683,08/03/2015 3:38 PM,10/26/2015 11:49 AM,120731,18,SKTSJMXPQECGO,SEO,Safari,M,30,2458656572,1
5175,75013,04/28/2015 8:23 AM,07/31/2015 9:39 AM,135436,10,AOMXTTMIDRKXD,SEO,Safari,F,51,3570756301,1
97752,277266,01/06/2015 1:36 AM,01/06/2015 1:37 AM,1,10,GLSLFDZTPPQVT,SEO,FireFox,M,52,752714367,11
49521,152407,04/24/2015 4:26 PM,04/25/2015 1:02 PM,1236,9,UDYEXJEWUITUX,Ads,IE,M,18,1790386607,1
5296,240961,02/04/2015 12:00 PM,05/29/2015 4:45 PM,164445,25,XSKHYSBIFBNTV,SEO,Opera,M,29,379323378.2,1
44887,20813,04/25/2015 5:31 PM,05/29/2015 8:53 PM,49162,20,QCFGBXPUYXHWZ,SEO,IE,M,33,1016138841,1
61382,62756,07/12/2015 4:59 PM,09/28/2015 8:06 PM,112507,39,ZGRODNFHFJDTN,Ads,Chrome,F,42,1224064276,1
121488,39392,01/08/2015 8:31 AM,03/27/2015 4:53 AM,112102,41,HXUWNLRMFJIRB,Ads,IE,M,37,3444559426,1
43377,244651,02/12/2015 6:05 AM,03/24/2015 2:49 PM,58124,34,NGFSQNPKVCFCJ,Ads,Opera,F,18,4268171175,1
126432,253566,01/09/2015 5:11 PM,01/09/2015 5:11 PM,0,16,ZTHNWMYJQJKEE,Ads,Chrome,F,33,1689132222,9
144096,231496,02/25/2015 5:17 AM,03/21/2015 7:08 PM,35391,29,LIWKGJIOMAPNI,Ads,Chrome,M,31,242427353.3,1
53529,54372,08/12/2015 8:12 AM,09/20/2015 3:20 AM,55868,34,DBPNHOCKUXNPK,Ads,IE,F,27,300391741,1
43860,215141,08/13/2015 5:51 AM,08/16/2015 12:28 AM,3997,15,ULJTCNHYWGVUP,SEO,Chrome,F,38,313429464.5,1
6970,242787,04/12/2015 2:02 PM,05/27/2015 6:45 AM,64363,79,XVFUFUUHWIUBK,Ads,IE,M,44,3665771000,1
123234,223120,01/12/2015 9:01 AM,01/12/2015 9:01 AM,0,59,QVMVTZOIJDKNR,Direct,IE,M,36,235431826.9,14
144570,23914,01/14/2015 11:57 PM,03/23/2015 4:08 AM,96731,24,TMBZAONOBBEIV,Ads,FireFox,F,33,14072329.18,1
69676,11075,07/12/2015 8:20 AM,10/10/2015 4:26 PM,130086,32,CKGPEOLNRRSDH,Ads,FireFox,F,39,4129205037,1
92468,396450,05/14/2015 7:16 AM,06/03/2015 7:49 AM,28833,46,NUUUTIJBXMHPD,Direct,Chrome,F,42,3346584937,1
22327,31660,04/16/2015 2:42 AM,05/28/2015 4:32 PM,61310,30,AEFSLZZUQYLUZ,Ads,IE,M,26,2623495118,1
36227,117449,01/07/2015 10:45 AM,01/07/2015 10:45 AM,0,19,JMVWZXFIQIGKU,Ads,Chrome,F,30,605358766.5,13
33311,329031,07/09/2015 10:06 PM,10/26/2015 11:17 AM,156311,60,WXHPNEDWRXVFS,SEO,Safari,M,31,933289032.5,1
149762,302198,02/24/2015 11:16 AM,05/11/2015 2:23 PM,109627,21,FGYEHOKOZFJTN,Ads,Chrome,M,24,2191236980,1
150946,173928,04/11/2015 12:33 PM,07/24/2015 10:19 PM,150346,19,QXBTWWRMIGIPM,Direct,Chrome,F,31,3304617577,1
132213,306028,07/18/2015 6:50 PM,09/21/2015 12:12 AM,92482,18,AAUMMPZGISSJQ,Direct,FireFox,M,32,481367291.6,1
102830,119054,03/04/2015 4:15 AM,05/20/2015 2:20 AM,110765,34,WPIGDZCBXHLSQ,SEO,Chrome,F,24,2225516174,1
147108,272210,01/28/2015 7:58 PM,04/17/2015 9:07 PM,113829,49,RSTHXDEOGZCUI,Direct,Chrome,M,47,4156297824,1
56249,352284,06/04/2015 3:09 PM,06/26/2015 11:02 AM,31433,48,LDINUKUEAFMRY,Ads,Chrome,M,32,3450978237,1
106206,115532,02/17/2015 5:56 AM,05/28/2015 1:54 PM,144478,36,KCGAMCLUEFSSO,Ads,Safari,F,41,1548983939,1
115378,279083,07/23/2015 2:30 AM,10/29/2015 10:09 AM,141579,22,JIBZGLOSGDJEG,SEO,Chrome,F,37,1788827036,1
87602,109600,04/08/2015 4:40 PM,05/25/2015 1:15 AM,66755,16,EAUHTSFEWHVMT,Direct,Chrome,M,35,2341722726,1
53070,43959,01/04/2015 6:34 AM,04/02/2015 2:42 AM,126488,23,SEKEFEBSMZHTL,Ads,IE,M,31,939043234.8,1
70450,255968,04/22/2015 5:09 PM,05/07/2015 11:48 PM,21999,57,DHESFNZEXNATU,SEO,Chrome,F,50,2563123483,1
107454,387565,06/27/2015 10:33 AM,09/09/2015 1:33 AM,106020,21,JLHZETLWALDXR,Ads,Chrome,M,58,3641610144,1
86794,194030,05/23/2015 2:13 AM,06/19/2015 2:50 PM,39637,12,WTTCDWBORLCYW,Ads,Chrome,M,30,707698926.8,1
139091,352710,02/16/2015 5:36 PM,06/07/2015 5:24 PM,159828,14,HEGQIRODUUXOV,Ads,Opera,M,40,2778168563,1
78355,252504,07/11/2015 4:18 PM,08/21/2015 3:01 PM,58963,33,UFDZVVMRFKJXT,Direct,FireFox,M,26,3690327041,1
37850,20807,06/06/2015 10:26 PM,08/29/2015 6:38 AM,120012,48,LTZTVBFDDQIBA,SEO,IE,M,45,2626912663,1
8260,32493,04/16/2015 4:24 AM,04/29/2015 10:16 PM,19792,84,REMQOIPPDDXTG,SEO,Chrome,F,43,3486771483,2
99871,183187,08/12/2015 1:37 PM,09/18/2015 3:27 AM,52670,15,UJXTPEFVGOEWP,SEO,Chrome,F,41,1481720880,1
3960,374296,03/01/2015 2:37 PM,04/05/2015 12:24 PM,50267,33,KXUNARQDZCLWS,Ads,Safari,M,31,2009221995,1
87991,14398,01/21/2015 3:19 AM,04/04/2015 8:13 PM,106134,44,DHIHHGSUAZCBT,Ads,Safari,F,25,130229233.3,1
26547,72663,03/03/2015 2:56 PM,06/23/2015 5:25 PM,161429,18,HSAHBDCELIMHK,SEO,Chrome,F,20,3344889040,1
145892,220146,01/28/2015 10:22 PM,04/25/2015 8:21 PM,125159,56,ZLWIVRMGESMDV,SEO,IE,F,34,3648616146,1
51750,350275,03/27/2015 4:57 AM,04/07/2015 10:26 PM,16889,40,CSLCQQGJVJZRM,Ads,Safari,M,43,2309072976,1
106162,66420,03/18/2015 6:33 AM,05/23/2015 7:33 AM,95100,40,FUIMWNPZXBDIO,SEO,Safari,M,34,3489912824,1
73325,235389,07/29/2015 5:21 AM,10/10/2015 5:43 PM,105862,9,VHUTMBREEFZGG,Ads,Chrome,F,44,4181065973,1
106732,172155,05/31/2015 4:46 AM,06/16/2015 7:40 PM,23934,38,RDHOOXCVSYOXL,Direct,IE,M,40,2804662254,1
113814,397016,03/08/2015 1:49 PM,06/10/2015 12:41 PM,135292,84,FZIKUFCRUUFKF,SEO,IE,M,37,2359615665,2
131769,148969,07/14/2015 1:40 AM,08/08/2015 5:08 PM,36928,17,XIZAVIJCZCVCU,SEO,Chrome,M,24,1076552464,1
82882,258477,03/06/2015 3:50 AM,06/07/2015 10:18 PM,135028,32,OHJWGDMDTYZNM,SEO,Safari,F,41,2899132198,1
126428,179256,08/04/2015 11:38 PM,11/17/2015 9:56 AM,150378,55,VTPPKLIYDBGXF,Direct,FireFox,F,37,3269572194,1
81355,47774,05/08/2015 1:26 AM,05/22/2015 2:28 AM,20222,24,FORBUFRFMPBSF,SEO,IE,M,39,4060614666,1
138127,377083,07/21/2015 1:24 PM,11/13/2015 9:22 PM,166078,59,DVIRNSEMWLCUQ,SEO,Chrome,F,19,1190257608,1
51797,293137,05/12/2015 12:50 PM,06/29/2015 4:53 PM,69363,38,XRFRIWOSGCWHG,SEO,IE,M,44,3484702024,1
125253,243320,02/02/2015 5:02 AM,04/26/2015 8:56 AM,119754,32,KOHPPRJNWCMDZ,Ads,Chrome,F,31,9312842.863,1
144148,40549,07/08/2015 6:53 PM,08/08/2015 9:02 AM,44049,40,SEYCFQXWBLIOZ,Direct,Chrome,M,35,2063501637,1
50897,165157,02/11/2015 7:21 AM,02/24/2015 11:37 AM,18976,50,YECJSJKJPYNGW,Ads,FireFox,F,22,3178397061,1
78164,11093,03/16/2015 3:07 PM,05/26/2015 2:09 PM,102182,18,IWGNYEKBYQKON,Ads,Chrome,F,32,2106210480,1
45978,81559,03/04/2015 7:12 PM,04/20/2015 11:50 PM,67958,21,CCHJHIOYAPZPY,Direct,Chrome,F,25,2420696772,1
3622,41266,07/04/2015 6:58 AM,08/23/2015 4:14 PM,72556,14,GMSJFJNAAZSWY,Direct,Chrome,M,51,938903595.3,1
53258,316778,05/26/2015 9:59 AM,07/11/2015 4:35 PM,66636,21,OMLQQEYFADCGF,Direct,FireFox,F,46,349908327.5,1
99154,224959,03/02/2015 7:57 AM,04/30/2015 7:49 AM,84952,42,QPCIADBBIDRGM,SEO,Chrome,F,41,515023364.7,1
147994,258878,02/15/2015 11:21 PM,03/13/2015 1:24 PM,36843,24,MLOYXPOJNDJKL,SEO,Chrome,M,32,1563996815,1
114147,4878,05/28/2015 3:09 AM,07/07/2015 5:47 AM,57758,57,CGNQMXLLRXWDZ,Direct,Chrome,M,25,3421966358,1
28333,332963,03/02/2015 11:24 AM,06/09/2015 2:55 PM,142771,41,DDNVDLPMSNXTT,SEO,IE,M,34,156231025.4,1
145174,165382,06/14/2015 9:04 AM,09/04/2015 4:14 AM,117790,43,TLDSMKGJJAHMC,Ads,IE,F,47,4022032919,1
115622,58731,06/25/2015 5:36 PM,08/17/2015 1:28 AM,75352,39,XBQIZEMCCEKLJ,SEO,Chrome,M,24,870173623,1
70560,319807,01/01/2015 5:52 PM,02/07/2015 8:55 AM,52743,28,AIJXABKQYUHTF,SEO,IE,M,22,3185305765,1
70297,203739,03/17/2015 7:22 PM,05/31/2015 9:54 AM,107432,56,QJPQHIAPBHOHG,Ads,Chrome,M,39,3763106066,1
143773,288790,08/04/2015 4:52 PM,10/19/2015 4:20 PM,109408,44,BFIXXGGEWBQPT,SEO,Safari,M,44,697270473.3,1
112711,98885,03/23/2015 6:04 AM,05/21/2015 4:42 AM,84878,34,RYFSVIGVYEVHL,SEO,Safari,M,37,326657988.4,1
67395,372301,06/05/2015 12:18 PM,09/27/2015 2:38 PM,164300,60,XROEKYAMPCGLO,Ads,Chrome,M,19,305788748.3,1
101306,190973,07/17/2015 12:25 AM,10/31/2015 12:04 PM,153339,72,VFVCNAOKCYMLM,SEO,FireFox,F,33,3419479227,1
39139,318260,07/13/2015 6:53 PM,08/01/2015 5:22 AM,26549,26,EDECCUHACZOMR,SEO,Chrome,F,35,2310980789,1
13675,203578,06/13/2015 9:09 AM,09/06/2015 1:46 AM,121957,11,RHHZYDBBATQRR,Ads,IE,M,50,2781378944,1
76267,162126,01/04/2015 11:19 PM,01/09/2015 2:50 PM,6691,25,MTJXCQDAGXFLK,Ads,Chrome,F,18,287021663.4,1
119445,358644,08/07/2015 2:36 PM,09/20/2015 11:56 AM,63200,31,FZENRIAURUWQN,Ads,Chrome,M,21,3237122597,1
98901,387555,06/26/2015 7:20 AM,08/17/2015 8:55 AM,74975,36,ILNRYHDUJPTUO,Direct,FireFox,M,39,133890180.8,1
76430,372434,04/11/2015 1:23 AM,06/13/2015 4:16 PM,91613,10,XPVPTCCNWUZUH,Ads,Safari,M,43,1822419962,1
3360,12932,01/13/2015 8:01 AM,03/23/2015 7:13 AM,99312,87,UMSZWSDFGFXQA,SEO,Chrome,M,32,4174470634,1
60484,241774,01/11/2015 11:47 PM,04/10/2015 1:21 PM,127534,33,XPWSSAKNQJPOM,Ads,Chrome,M,40,2183778958,1
123459,111044,05/18/2015 5:08 PM,08/23/2015 8:51 AM,139183,36,HMQSJQPOCAKMJ,Ads,IE,M,42,556745566.8,1
1697,301187,07/25/2015 10:42 AM,11/09/2015 2:52 AM,153610,37,YZVWAEGEFTUGW,SEO,Chrome,M,41,2434534198,1
90519,389242,01/12/2015 2:16 PM,03/24/2015 2:27 PM,102251,27,GCAGTYVVIKZZJ,Ads,IE,F,30,2343239467,1
39498,273465,02/05/2015 6:10 AM,04/21/2015 8:14 PM,108844,31,EKFPMMYLVQGDP,SEO,Chrome,F,26,4194751401,1
69331,398785,03/26/2015 3:19 AM,05/19/2015 9:39 PM,78860,15,JTSQZYKWIIBAA,Ads,FireFox,F,39,1094907435,1
138325,183171,02/07/2015 10:52 AM,03/15/2015 6:31 AM,51579,45,PQDOPASTYJTZZ,Ads,IE,F,47,3262484841,1
39379,19341,08/03/2015 10:39 AM,08/28/2015 2:21 AM,35502,20,KWCYNPIODQALY,SEO,IE,M,44,984359052.9,1
119964,264334,01/05/2015 2:24 PM,01/05/2015 2:24 PM,0,34,UFFGHIJHOJQRY,Ads,Chrome,M,43,3019254031,11
145283,388505,06/24/2015 10:06 AM,07/21/2015 11:48 AM,38982,21,UKOIFSYFKXYRT,Ads,IE,F,38,2024191041,1
25521,135726,01/31/2015 4:28 AM,04/04/2015 10:10 PM,91782,40,ZMAEKMOGEMPFJ,Ads,Chrome,F,35,3837599610,1
115704,249133,08/07/2015 8:33 AM,11/07/2015 3:33 AM,132180,54,AURIQXYXGWKAT,Ads,Chrome,M,33,4164191184,1
56090,298669,04/04/2015 4:36 PM,05/04/2015 1:07 AM,42271,42,ZPYMANRTAWFTJ,SEO,FireFox,F,32,462828568.9,1
122412,140553,08/05/2015 3:12 PM,09/24/2015 9:13 PM,72361,20,SRTNMREWQJMPN,Ads,FireFox,M,50,1335042543,1
122202,306223,03/12/2015 7:06 PM,04/23/2015 9:35 AM,59909,34,KFEYCTPBSSSHV,Direct,Chrome,F,34,907288807.9,1
97199,328750,01/05/2015 9:28 AM,05/04/2015 7:18 AM,171230,12,OKRXUTYXZQVTK,Ads,Safari,M,19,1949266329,1
111358,378670,08/15/2015 10:31 PM,09/07/2015 12:55 AM,31824,12,DSGHJNISGVMJZ,SEO,FireFox,F,37,2971546782,1
74480,388889,02/09/2015 7:59 AM,03/29/2015 9:58 AM,69239,21,YYBYSOGPIXKXS,SEO,IE,F,20,3645951890,1
49549,186557,04/10/2015 2:32 AM,07/23/2015 11:07 AM,150275,19,NNOIEYBDPVUOM,SEO,Chrome,M,36,3989099439,1
70699,375480,04/14/2015 5:19 PM,05/06/2015 4:24 PM,31625,34,YELUJDUMGCGNA,Direct,FireFox,F,27,1247934966,1
102017,369963,01/01/2015 3:59 AM,01/01/2015 3:59 AM,0,16,NLTRLNOXWUCCW,Ads,Safari,M,27,3988528566,7
124150,36367,02/18/2015 2:07 PM,03/12/2015 11:47 AM,31540,42,ZJFZCFAMRASGM,Direct,FireFox,M,20,1883755131,1
26875,352325,01/28/2015 4:16 PM,03/04/2015 9:52 AM,50016,45,XJOXSTTYCEVBY,SEO,IE,M,30,1611015174,1
72010,248463,01/31/2015 5:34 PM,02/19/2015 5:19 AM,26625,52,ZLZPSQMIDTXDZ,Ads,Chrome,M,34,1489048547,1
75800,346990,01/17/2015 10:25 AM,02/11/2015 6:58 PM,36513,72,DXLOIUZXXRNZS,Ads,Chrome,M,27,2545741173,1
110331,72844,06/09/2015 3:28 PM,06/27/2015 5:50 PM,26062,58,PHPIBVKAVQEND,Ads,IE,F,24,2749739343,1
141990,130088,07/07/2015 12:55 AM,10/01/2015 11:54 AM,124499,29,YVDKBRBVXJXBQ,SEO,Safari,F,25,3856135396,1
38282,295860,02/02/2015 2:02 PM,04/04/2015 1:41 PM,87819,16,KCVTPGZYAZMUM,SEO,Chrome,F,41,918765732.3,1
